mes,Total Volumen,Total Porcentaje de Llenado Completo,Total Energia GWh,Total Ingresos Energia,Total Demanda Riego,Total Riego Entregado,Total Satisfaccion Riego,Volumen Embalse Potrerillos,Carrizal Volumen Embalse,Nihuil Volumen Embalse,Agua Del Toro Volumen Embalse,Potrerillos Satisfaccion Riego,Carrizal Satisfaccion Riego,Nihuil Satisfaccion Riego,Agua Del Toro Satisfaccion Riego,Potrerillos Generacion GWh,Carrizal Generacion GWh,Nihuil Generacion GWh,Agua Del Toro Generacion GWh,Crisis Hidrica,Conviene Riego,Conviene Energia
40,1147.5202591995817,0.41277707165452576,14.57279777218621,1165823.8217748967,180.0,88.16446026848818,0.4898025570471566,618.8345966009072,120.95455124982061,221.11680145376695,186.6143098950871,0.85,0.9534950560598914,0.7988794612672749,0.65,7.485518445412997,0.8099602673394212,3.0023682365315643,3.274950822902228,0,1,0
41,1143.4114423042297,0.41129907996555026,11.922287986227865,953783.0388982291,155.0,72.42,0.46722580645161293,621.9233600253754,118.79965822651039,216.87696463497645,185.81145941736762,0.85,0.8,0.65,0.65,6.522297445521301,0.5715499147405255,2.041054943287622,2.787385682678417,0,1,0
42,1072.6534363974172,0.385846559855186,11.611542300903396,928923.3840722716,155.0,72.42,0.46722580645161293,582.0974445911329,111.37737206578173,207.44217588123166,171.73644385927093,0.85,0.8,0.65,0.65,6.394695212469989,0.5505873993463182,1.9832681004869595,2.6829915886001308,0,1,0
43,1012.1111728660647,0.3640687672180089,16.382970624764585,1310637.6499811667,224.0,104.61,0.46700892857142856,547.8313670354331,105.21395148200418,199.57170603915446,159.49414830947302,0.85,0.8,0.65,0.65,9.030038362042426,0.784088611821924,2.8146363719322234,3.754207278968012,0,1,0
44,889.818508399514,0.3200786001437101,21.036781612169428,1682942.528973554,359.0,177.66,0.49487465181058493,479.36304097543626,92.02673784807828,182.89164795684255,135.53708161915685,0.85,0.8,0.6500000000000001,0.9,13.943756743184595,1.1669083485797629,4.33230752903441,1.5938089913706572,0,1,0
45,765.5511193577177,0.2753781004883876,24.801109581590616,1984088.7665272495,449.0,214.92977441384937,0.47868546640055537,408.99642739591695,79.83742228105514,166.19916891435787,110.51810076638776,0.85,0.8,0.65,0.7555510796398689,16.78183779705896,1.3573828544146314,5.113313919880406,1.5485750102366218,1,1,0
46,770.9420687944782,0.27731729093326557,28.80745905717376,2304596.724573901,515.0,251.28113509702544,0.48792453416898146,401.97741163136243,82.41699908016972,167.46001890911157,119.0876391738346,0.8844613415221823,0.8609241252437203,0.5925542201476016,0.7414466172546995,19.969432872835913,1.7212243229222113,5.330514797383381,1.7862870640322521,1,1,0
47,948.7478273983816,0.34127619690589267,80.13647001939287,6410917.601551429,470.0,276.5515194973741,0.5884074882922853,480.80289388873746,101.91539633689003,202.93170217058488,163.09783500216923,1.0,1.0,0.9839059766305909,0.9092453721751137,55.26061961741933,4.60929613698332,9.14988927806387,11.116664986926345,0,1,0
48,1269.854134183422,0.4567820626559072,60.25875573770633,4820700.459016507,449.0,265.1295158532382,0.5904888994504192,655.9923518210427,140.80164921196786,251.55286120317407,221.50727194723737,1.0,1.0,1.0,0.9152681716912348,30.090192625250765,6.046949479081489,11.673003893181408,12.448609740192671,0,1,0
49,1309.675384254061,0.47110625332879896,47.408383053240556,3792670.6442592447,493.0,259.5792998341245,0.5265300199475142,707.4918968743008,136.48635891828246,244.89175905978348,220.80536940169424,0.886771512962651,1.0,0.8851470832622066,0.7709191023245857,22.41243032421562,3.8075410478143965,9.7240880483576,11.464323632852935,0,1,0
50,1344.1066899618036,0.48349161509417393,39.515499880775664,3161239.9904620536,470.0,224.46508264512272,0.47758528222366536,753.081793940117,132.46973652638658,238.56873899333664,219.98642050196324,0.85,0.8867405550956552,0.7073229736798599,0.65,20.907386388039587,2.0687271668031495,7.311947113444651,9.227439212488271,0,1,0
51,1317.4938956760157,0.4739186675093581,26.0129954685045,2081039.63748036,314.0,149.0389097681718,0.47464620945277647,742.3122036827167,128.8316230646169,232.68500406721853,213.66506486146366,0.85,0.8506510918804624,0.7005643273585965,0.65,13.895449167872405,1.3132489194417167,4.7131062782914315,6.0911911028989465,0,1,0
52,1286.7398774275246,0.46285607101709514,14.515695869868367,1161255.6695894694,180.0,84.0,0.4666666666666667,727.1689551720318,125.71141209309945,227.41078168881788,206.44872847357544,0.85,0.8,0.6500000000000001,0.65,7.884487738357691,0.6953771185813384,2.4884046793023513,3.447426333626986,0,1,0
53,1246.5101936541787,0.4483849617461074,12.31586533326076,985269.2266608608,155.0,72.42,0.46722580645161293,704.9904004366824,121.89265854890147,222.24722500896266,197.37990965963206,0.85,0.8,0.65,0.65,6.788444242999129,0.580285372451044,2.0739470832316136,2.8731886345789714,0,1,0
54,1198.6669426524427,0.4311751592274974,12.104888815111977,968391.1052089581,155.0,72.42,0.46722580645161293,677.7913837940856,117.20680918243266,216.23672769589365,187.4320219800308,0.85,0.8,0.65,0.65,6.70129859367625,0.567051284280305,2.037133576066838,2.799405361088583,0,1,0
55,1121.202629071693,0.40331029822722775,16.988131821144066,1359050.5456915253,224.0,104.61,0.46700892857142856,634.1559865422649,109.04760938351019,205.86173979253059,172.13729335338726,0.85,0.8,0.65,0.65,9.4274292828756,0.8000110709728457,2.8706736536376756,3.890017813657942,0,1,0
56,1001.697534459991,0.3603228541222989,21.87319162137768,1749855.3297102144,359.0,177.66,0.49487465181058493,567.1878401884362,96.2133957891481,189.61773747400431,148.67856100840228,0.85,0.8,0.6500000000000001,0.9,14.590631816008623,1.194730086150819,4.429680874746005,1.6581488444722308,0,1,0
57,845.0415050331923,0.3039717644004289,25.823489313559936,2065879.1450847948,449.0,219.68051439779046,0.48926617905966696,479.0113947256343,80.13524552248391,168.06483243153036,117.83003235354366,0.85,0.805358211245549,0.6664500151156516,0.8338932037879678,17.426458358336014,1.3689647726222527,5.2773360646818,1.7507301179198684,0,1,0
58,853.4335639568715,0.30699049063196815,32.54582530117783,2603666.0240942263,515.0,272.7974643217249,0.5297038142169415,478.7039756488733,83.88284554176559,169.5515225169707,121.29522024926187,0.9936654224474879,0.8811426971278012,0.6109255356220399,0.7621426898368301,23.383080759617755,1.7772039451317527,5.536278498887616,1.8492620975407017,0,1,0
59,1040.4148077082996,0.3742499308303236,36.51390806616355,2921112.645293084,470.0,229.6003201511027,0.48851131947043125,549.2273003978197,108.09189494903961,210.66385457938256,172.43175778205764,0.85,0.9550715332471188,0.7727293617282297,0.6563395900621368,18.94042952717643,1.9767195204498504,7.360059729954603,8.236699288582665,0,1,0
60,1067.0932019711013,0.3838464755291731,115.44915421922751,9235932.337538201,449.0,269.4,0.6,574.038330361662,108.09291526825257,207.9741932277915,176.98776311339526,1.0,1.0,1.0,1.0,84.08767313656071,6.064741865232286,11.086932408650876,14.209806808783634,0,1,0
61,1187.3543007625299,0.42710586358364383,46.88120397965032,3750496.3183720256,493.0,265.79531029155095,0.5391385604291095,634.0630498397186,124.60175266259715,231.3285734622567,197.36092479795732,0.9110804724725087,1.0,0.9125948373925812,0.7896828308091145,22.229723840357284,3.9290918704558786,9.649216832240914,11.073171436596251,0,1,0
62,1234.9825897893165,0.4442383416508333,41.228767454355015,3298301.3963484014,470.0,237.4310423396692,0.5051724305099344,687.4979412923722,122.13973218796447,226.31190330023682,199.03301300874313,0.85,1.0,0.8398356522044488,0.7262452221539337,20.274579101402296,2.789288444939117,8.381988764797844,9.78291114321576,0,1,0
63,1273.9399255662788,0.45825177178643123,25.912542658179937,2073003.4126543952,314.0,151.317606561323,0.48190320560930894,731.9087368238817,119.9040320520586,221.66505724005577,200.46209945028266,0.85,0.900821969062819,0.7459387115186596,0.65,13.828400617668395,1.3322503582974714,4.859929574948096,5.891962107265974,0,1,0
