mes,Total Volumen,Total Porcentaje de Llenado Completo,Total Energia GWh,Total Ingresos Energia,Total Demanda Riego,Total Riego Entregado,Total Satisfaccion Riego,Volumen Embalse Potrerillos,Carrizal Volumen Embalse,Nihuil Volumen Embalse,Agua Del Toro Volumen Embalse,Potrerillos Satisfaccion Riego,Carrizal Satisfaccion Riego,Nihuil Satisfaccion Riego,Agua Del Toro Satisfaccion Riego,Potrerillos Generacion GWh,Carrizal Generacion GWh,Nihuil Generacion GWh,Agua Del Toro Generacion GWh,Crisis Hidrica,Conviene Riego,Conviene Energia
34,1136.1839843099547,0.4086992749316384,83.66645799212549,6693316.639370039,515.0,184.6545439199887,0.35855251246599745,782.0153770587074,77.51939631894129,153.4805725683544,123.1686383639517,0.5,0.9421280431550728,0.4697617860733833,0.7797059846620472,77.3606000361525,0.3848415120755698,4.017753205142049,1.9032632387553623,0,1,0
35,1025.4399931083785,0.3688633068735175,26.314522750562638,2105161.820045011,470.0,216.3449456955677,0.46030839509695254,699.2276252036519,64.12273263922881,155.6894330144101,106.40020225108769,0.85,0.8060883847551418,0.5323254626377436,0.6790929775679423,20.387756799102938,0.27065902681304527,4.217941306738256,1.4381656179084001,0,1,0
36,976.0172552718377,0.35108534362296323,25.051312195807625,2004104.97566461,449.0,212.0684002960695,0.47231269553690314,646.1061550327552,65.08979962108,156.90858547778322,107.91271514021939,0.85,0.8567061928005201,0.5690858547778322,0.7276362336452078,18.964882530818816,0.2784022939439111,4.329596108298676,1.4784312627462228,0,1,0
37,1021.253097626108,0.36735722936190934,28.75743289058424,2300594.6312467395,493.0,243.8743224607168,0.49467408207041946,652.729824315214,75.31329467848283,169.72710667190114,123.48287196050993,0.85,0.95,0.6383467512216302,0.8166802691789015,20.928452565564772,0.3629456694772143,5.553663422857338,1.912371232684916,0,1,0
38,917.5737899090948,0.3300625143557895,25.394543734806444,2031563.4987845155,470.0,218.37519156721592,0.46462806716428917,587.3480250030882,65.30583490541986,156.83931019460127,108.0806198059854,0.85,0.8277027530797858,0.5433169356836887,0.6962790661975781,19.30824982635394,0.28014269551449916,4.323229426984418,1.4829217859535877,0,1,0
39,812.5197752813535,0.29227330046091854,17.66076184641366,1412860.947713093,314.0,161.01805405936875,0.5127963505075438,506.2364067385103,58.671578232878616,148.94875138674806,98.66303892321663,0.85,1.0,0.7070375200308052,0.8948599157778809,12.373981359290607,0.43382092276141754,3.615540677485637,1.237418886875998,1,1,0
40,908.1446336526913,0.3266707315297451,65.56688816327011,5245351.053061608,180.0,108.0,0.6,561.5451143897668,69.40336660914947,162.37376461552455,114.82238803825047,1.0,1.0,1.0,1.0,45.21804156171969,3.736317056585996,8.064724940911551,8.547804604052882,0,1,0
41,990.980195859389,0.3564676963522982,46.793376324155076,3743470.105932406,155.0,93.0,0.6,622.3934071718032,74.62762438092875,168.89676788532762,125.06239642132945,1.0,1.0,1.0,1.0,30.27013860736876,2.952319570574276,7.265548773548228,6.305369372663815,0,1,0
42,1059.6840301182053,0.3811813057979156,93.2175391540191,7457403.132321527,155.0,93.0,0.6,677.0540061372818,78.5654286521992,169.72507537158367,134.33951995714057,1.0,1.0,1.0,1.0,65.9056509275461,4.916791529996789,10.860589690097612,11.534507006378583,0,1,0
43,1122.6640084265173,0.4038359742541429,33.308945258815086,2664715.620705207,224.0,134.4,0.6,726.0447548893237,82.07249069819525,171.85108030847778,142.69568253052051,1.0,1.0,1.0,1.0,21.01560567972199,2.3155715105496024,5.51523758408998,4.462530484453513,0,1,0
44,1178.729849522678,0.4240035429937691,61.92435450330419,4953948.360264335,359.0,146.7401942865787,0.4087470592940911,770.2554031997834,85.36870482535535,172.75441088869894,150.3513306088404,0.5,0.9748405702848105,0.8031859935008208,0.952353671704419,53.621098175111925,1.3680224079780194,5.171963140319772,1.7632707798944687,0,1,0
45,1228.5957375158225,0.4419409127754757,82.36290769445094,6589032.615556075,449.0,157.11,0.3499109131403118,809.3539833889141,88.32067574816077,173.66119612123498,157.25988225751263,0.5,0.8,0.65,0.65,68.2262946626253,1.4278504132147223,5.248348279940331,7.460414338670588,0,1,0
46,1207.4200111371752,0.43432374501337234,87.7508068251855,7020064.546014841,515.0,194.23413855520053,0.3771536670974768,795.138340504372,89.33007935745985,172.9593296287193,149.992261646624,0.5,0.8,0.6408589764684803,0.9,77.82294466414231,1.666032823333987,5.876758570196755,2.3850707675124507,0,1,0
47,1123.8728209575847,0.404270798905606,29.505853207822103,2360468.2566257683,470.0,233.24955765602425,0.4962756545872856,745.3528675605423,82.64619006323369,164.68259513168965,131.19116820211894,0.85,0.8616456908546566,0.6182895122882099,0.9,20.83281130997658,1.5465925433528833,5.061034618808412,2.0654147356842274,0,1,0
48,1150.1478717300015,0.4137222560179861,75.27962690725725,6022370.15258058,449.0,169.71,0.37797327394209357,757.2559842760154,85.89412716479734,174.61943344710966,132.378326842079,0.5,0.8,0.65,0.9000000000000001,66.62742503467771,1.4076938829822498,5.265688737231316,1.9788192523659753,0,1,0
49,1033.056112547844,0.37160291818267766,27.714164319506175,2217133.145560494,493.0,231.4259640819588,0.46942386223521054,690.463342939775,75.29447648472609,159.43409469764202,107.86419842570076,0.85,0.95,0.5441149514572862,0.6638888976427249,21.31060202832455,0.36290268244994267,4.563525133075919,1.4771344756557658,0,1,0
50,917.2356353837545,0.32994087603732175,24.825997167192615,1986079.7733754092,470.0,209.84463328533417,0.44647794316028544,604.1360363958821,60.729889194242276,151.14031229296103,101.22939750066902,0.85,0.7441037448948108,0.48884122044742156,0.6262097471659333,19.470234453798287,0.24410704490803142,3.808620306669227,1.303035361817069,0,1,0
51,867.0631381478388,0.3118932151610931,18.9463033500262,1515704.2680020959,314.0,164.41059789742772,0.5236006302465851,543.8141383982227,63.18861002157321,154.5988642653546,105.46152546268834,0.85,1.0,0.7886502616106775,0.9284474811847303,12.616163360918202,0.8972748900716425,4.1187639823425615,1.3141011166937928,0,1,0
52,936.2017993590907,0.33676323717952905,27.495765681012248,2199661.25448098,180.0,108.0,0.6,590.8209248729706,68.48416995301008,160.1763944417531,116.72031009135696,1.0,1.0,1.0,1.0,16.16053742541725,2.0460584270412925,5.301897986399212,3.987271842154492,0,1,0
53,1010.1165676178466,0.36335128331577216,80.95586610767671,6476469.288614136,155.0,93.0,0.6,648.5959610891796,73.0750661610245,161.67089020930834,126.77465015833421,1.0,1.0,1.0,1.0,57.642969656040805,4.33144329522971,8.773577927832894,10.2078752285733,0,1,0
