anio,mes,precipitacion_anual_mm,fusion_anual_mm,afluente_m3s,demanda_hm3,temperatura_c
22,5,414.90143233961413,597.4538488435865,86.51739502021375,78.4132977193178,25.551133298524103
22,6,414.90143233961413,597.4538488435865,112.18906395812164,61.37643775114299,20.913683189847685
22,7,414.90143233961413,597.4538488435865,91.32990046236227,118.50823670028312,15.03669213168508
22,8,414.90143233961413,597.4538488435865,39.198282104946664,236.9005814439602,13.532910355065333
22,9,414.90143233961413,597.4538488435865,106.24389520480808,259.739241651937,12.357672232009381
22,10,414.90143233961413,597.4538488435865,85.02433134960488,282.6642142727085,11.646065939722234
22,11,414.90143233961413,597.4538488435865,90.4150532482997,224.81345323229004,13.91479621015256
23,0,507.8377505878147,763.3026751078386,75.45700372299918,255.43311366918792,18.187046829062993
23,1,507.8377505878147,763.3026751078386,141.25213643903166,315.5757000109446,25.15507514618297
23,2,507.8377505878147,763.3026751078386,94.22453520367458,276.2711129508986,26.809191726772816
23,3,507.8377505878147,763.3026751078386,55.32877041209362,161.0932833975113,28.323100237832865
23,4,507.8377505878147,763.3026751078386,84.67675574389777,102.59963860357611,27.651749976512047
23,5,507.8377505878147,763.3026751078386,145.58020131566602,85.93274559699704,23.419134150226732
23,6,507.8377505878147,763.3026751078386,78.69378331620139,117.49487264177183,19.572042832615992
23,7,507.8377505878147,763.3026751078386,62.23129079189253,139.94917692432804,17.36602394519619
23,8,507.8377505878147,763.3026751078386,94.267123841619,172.59154107721923,12.860570809176618
23,9,507.8377505878147,763.3026751078386,102.1953281849085,220.27169223983714,12.622809518231541
23,10,507.8377505878147,763.3026751078386,101.94187787413169,299.52776641786033,13.88875100869186
23,11,507.8377505878147,763.3026751078386,73.26002788005967,284.5773698899587,16.116506854039184
24,0,599.8395453322055,764.7752449354448,83.8343852868697,251.92812248714796,20.464778812105866
24,1,599.8395453322055,764.7752449354448,81.84807141621003,230.07833626675995,23.84469274642673
24,2,599.8395453322055,764.7752449354448,112.72704331138154,278.6084379676341,26.925518734383427
24,3,599.8395453322055,764.7752449354448,85.49732716844969,157.27937212009195,26.946348425169976
24,4,599.8395453322055,764.7752449354448,106.73757177346528,94.65143481571249,26.72580028195581
24,5,599.8395453322055,764.7752449354448,185.06546230526175,57.41724993158788,22.588808695476757
24,6,599.8395453322055,764.7752449354448,98.64371018961714,90.86097001118351,20.106379683272767
24,7,599.8395453322055,764.7752449354448,97.35155413392995,113.51072950401698,17.68898666791567
24,8,599.8395453322055,764.7752449354448,95.22241137797593,193.9482143931856,13.132663462324304
24,9,599.8395453322055,764.7752449354448,59.99233273282515,239.60805709293604,13.043373716240582
24,10,599.8395453322055,764.7752449354448,119.8563691980137,200.47518431283027,13.886141764736607
24,11,599.8395453322055,764.7752449354448,71.88999901357963,247.99981369549175,14.137732865229664
25,0,597.6127986520456,583.1508800035516,144.87252189609472,240.9977456710793,21.023254142546904
25,1,597.6127986520456,583.1508800035516,76.06029085380145,375.52055638520494,25.6545404976754
25,2,597.6127986520456,583.1508800035516,140.41697042252514,263.03262258207496,27.408487441877828
25,3,597.6127986520456,583.1508800035516,78.82577081533081,178.5306699828385,27.914764337378298
25,4,597.6127986520456,583.1508800035516,117.86489529134874,123.38158747965701,27.786415028211863
25,5,597.6127986520456,583.1508800035516,85.81817324743213,87.22954098599665,22.884766583211363
25,6,597.6127986520456,583.1508800035516,137.49697002327812,91.02681858242636,20.38471017115017
25,7,597.6127986520456,583.1508800035516,150.2543591463952,132.57096909225092,15.834556302116678
25,8,597.6127986520456,583.1508800035516,92.6671131811449,162.7770112458029,13.032698910707694
25,9,597.6127986520456,583.1508800035516,89.58874244244285,249.9119443498304,13.1361449293669
25,10,597.6127986520456,583.1508800035516,84.70966574697988,235.2405974084915,12.14632203631607
25,11,597.6127986520456,583.1508800035516,90.13922775276777,283.8588633533179,16.86115117946373
26,0,287.87243108450866,683.6952706332654,96.00046869667568,212.80559884198095,19.595597284543466
26,1,287.87243108450866,683.6952706332654,105.51985148552609,219.57577631437442,23.32390776362263
